subID,behav_PL,PL_high,PL_low,PL_highLow,PL_arousal_highLow,PL_valence_highLow
802,4.54800407892055,-0.00154676354029062,0.0231240829346093,-0.0246708464748999,-0.00182968480410723,0.000412579780891862
804,2.9313807468202,-0.00706164021164022,0.0435490384615384,-0.0506106786731787,-0.000508898540405838,-0.000246348166607334
805,4.72178528155726,-0.011172391017173,0.0178288,-0.029001191017173,-0.000767900955396009,-0.000209409802702244
806,2.63412258489028,-0.0172839947089947,0.0385019230769231,-0.0557859177859178,-0.00100298438934803,0.000434449609733701
807,1.12695141438829,-0.00653033112582781,0.04790625,-0.0544365811258278,-0.00121263487144169,0.000165653696051423
808,3.51477199060391,-0.118256084656085,0.139265015974441,-0.257521100630526,-0.00439467465656623,-0.000322615749901068
810,3.50578109913484,-0.0942147952443856,0.133601435406699,-0.227816230651084,-0.00201447628666414,0.000432091907587425
811,0.689007766112531,-0.0226446666666667,0.0618687600644122,-0.0845134267310789,-0.0023534269902086,0.000284361650592328
813,1.31002294944097,-0.125269841269841,0.175605591054313,-0.300875432324154,-0.00212289275821132,0.000232958335688846
814,2.77692197314709,-0.00509403973509934,0.0317649038461538,-0.0368589435812531,-0.00107984051263795,0.000610406550373799
815,4.29160361417237,-0.0181579575596817,0.0353229534510433,-0.053480911010725,-0.00253312900287701,9.39120126068036e-05
816,3.55394071757631,-0.0406972222222221,0.0935821829855538,-0.134279405207776,-0.00175861168503214,0.00044730544077135
817,3.15373320963869,0.024774108322325,0.0232536507936508,0.00152045752867417,-0.000882710514591223,-0.000288499665849855
820,2.86655133274229,-0.0485693121693122,0.0211950479233227,-0.0697643600926349,-0.00328528746678727,0.000475202103001865
822,3.87468770701573,-0.0532323645970938,0.0765129186602871,-0.129745283257381,-0.00134419054833144,-0.000127753229811051
824,3.86134609757547,0.0268556142668428,0.0358488888888889,-0.0089932746220461,-0.000886068723546448,5.77829137892627e-05
826,4.47218515634912,-0.0916156291390728,0.115958592471358,-0.207574221610431,-0.00160018646931997,-4.29170794242754e-06
827,4.14608600237118,-0.0218789682539683,0.0123358974358974,-0.0342148656898657,-0.00142873335706657,3.73171947312213e-05
830,3.50578109913484,-0.0702958994708995,0.105148562300319,-0.175444461771219,-0.00152856012210979,0.000425883317315846
833,4.07187103129554,-0.00662209821428572,0.0313411411411412,-0.0379632393554269,-0.000356510416666667,7.86838107638888e-05
835,4.08187082694188,0.00238225165562914,0.01708144,-0.0146991883443709,-0.00135132285601221,-0.00046794618124258
837,3.12206842580187,-0.0039010582010582,0.0206276357827476,-0.0245286939838058,-0.000900257222002375,-0.000676270563627113
838,3.86134609757547,-0.0132346153846154,0.0239452648475121,-0.0371798802321274,-0.00154974338215096,0.000420902427387991
839,3.80220390131148,-0.0864418882978725,0.0868177133655394,-0.173259601663412,-0.0020863797365872,6.06977114025067e-05
840,3.362949249949,-0.0140474801061008,0.056153290529695,-0.0702007706357958,-0.00103575011927308,-0.000230065491766543
841,3.86213824406504,-0.0699517195767197,0.123351923076923,-0.193303642653643,-0.00103289711641153,-0.000412348878604486
842,1.85793458261586,-0.0424231481481481,0.0480240384615385,-0.0904471866096866,-0.00119139979338843,0.000679442148760331
844,3.10037539043505,-0.0371112433862435,0.0621536858974359,-0.0992649292836794,-0.000936105375578497,6.00384478462086e-05
